Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
United States of America,Region of the Americas of WHO,North America,2010,51,2010-12-20,2010-12-26,8000,8000,0,98,782,0,447,1327,0,0,671,671,1998,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,52,2010-12-27,2011-01-02,9088,9088,0,190,994,0,536,1720,0,0,655,655,2375,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2011,1,2011-01-03,2011-01-09,10510,10510,0,328,1147,0,595,2070,0,0,575,575,2645,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2011,2,2011-01-10,2011-01-16,10251,10251,0,546,1194,0,689,2429,0,0,598,598,3027,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2011,3,2011-01-17,2011-01-23,11113,11113,0,816,1417,0,754,2987,0,0,737,737,3724,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2011,4,2011-01-24,2011-01-30,12929,12929,0,1040,1481,0,953,3474,0,0,965,965,4439,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2011,5,2011-01-31,2011-02-06,13860,13860,0,1193,1449,0,1143,3785,0,0,1134,1134,4919,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2011,6,2011-02-07,2011-02-13,14670,14670,0,1235,1462,0,1206,3903,0,0,1183,1183,5086,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2011,7,2011-02-14,2011-02-20,16411,16411,0,1397,1531,0,1447,4375,0,0,1368,1368,5743,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2011,8,2011-02-21,2011-02-27,14466,14466,0,1138,1210,0,1048,3396,0,0,1203,1203,4599,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2011,9,2011-02-28,2011-03-06,12923,12923,0,939,969,0,765,2673,0,0,893,893,3566,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2011,10,2011-03-07,2011-03-13,11377,11377,0,664,798,0,517,1979,0,0,688,688,2667,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2011,11,2011-03-14,2011-03-20,9644,9644,0,435,580,0,380,1395,0,0,555,555,1950,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2011,12,2011-03-21,2011-03-27,8378,8378,0,259,415,0,275,949,0,0,407,407,1356,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2011,13,2011-03-28,2011-04-03,6971,6971,0,161,263,0,174,598,0,0,285,285,883,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,14,2011-04-04,2011-04-10,6398,6398,0,87,197,0,93,377,0,0,252,252,629,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,15,2011-04-11,2011-04-17,5331,5331,0,46,140,0,58,244,0,0,149,149,393,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,16,2011-04-18,2011-04-24,4403,4403,0,30,56,0,28,114,0,0,79,79,193,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,17,2011-04-25,2011-05-01,3745,3745,0,9,26,0,29,64,0,0,61,61,125,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,18,2011-05-02,2011-05-08,3255,3255,0,11,18,0,10,39,0,0,23,23,62,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,19,2011-05-09,2011-05-15,3009,3009,0,2,11,0,11,24,0,0,14,14,38,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,20,2011-05-16,2011-05-22,2645,2645,0,0,5,0,4,9,0,0,10,10,19,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,21,2011-05-23,2011-05-29,2374,2374,0,2,4,0,6,12,0,0,4,4,16,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,22,2011-05-30,2011-06-05,2085,2085,0,1,0,0,6,7,0,0,5,5,12,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,23,2011-06-06,2011-06-12,1911,1911,0,0,0,0,1,1,0,0,4,4,5,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,24,2011-06-13,2011-06-19,1798,1798,0,2,1,0,6,9,0,0,0,0,9,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,25,2011-06-20,2011-06-26,1701,1701,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,26,2011-06-27,2011-07-03,1354,1354,0,2,0,0,1,3,0,0,1,1,4,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,27,2011-07-04,2011-07-10,1317,1317,0,2,1,0,1,4,0,0,1,1,5,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,28,2011-07-11,2011-07-17,1278,1278,0,0,3,0,0,3,0,0,3,3,6,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,29,2011-07-18,2011-07-24,1317,1317,0,0,3,0,0,3,0,0,5,5,8,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,30,2011-07-25,2011-07-31,1145,1145,0,0,0,0,2,2,0,0,1,1,3,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,31,2011-08-01,2011-08-07,1229,1229,0,3,2,0,3,8,0,0,2,2,10,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,32,2011-08-08,2011-08-14,1263,1263,0,0,3,0,6,9,0,0,2,2,11,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,33,2011-08-15,2011-08-21,1406,1406,0,2,5,0,5,12,0,0,3,3,15,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,34,2011-08-22,2011-08-28,1518,1518,0,0,5,0,6,11,0,0,5,5,16,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,35,2011-08-29,2011-09-04,1634,1634,0,2,2,0,9,13,0,0,1,1,14,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,36,2011-09-05,2011-09-11,1766,1766,0,1,3,0,7,11,0,0,2,2,13,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,37,2011-09-12,2011-09-18,1901,1901,0,0,6,0,11,17,0,0,2,2,19,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,38,2011-09-19,2011-09-25,2147,2147,0,0,4,0,9,13,0,0,7,7,20,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,39,2011-09-26,2011-10-02,2152,2152,0,1,10,0,10,21,0,0,5,5,26,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,40,2011-10-03,2011-10-09,3197,3197,0,3,14,0,7,24,0,0,9,9,33,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,41,2011-10-10,2011-10-16,3319,3319,0,0,9,0,2,11,0,0,8,8,19,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,42,2011-10-17,2011-10-23,3433,3433,0,2,10,0,8,20,0,0,8,8,28,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,43,2011-10-24,2011-10-30,3707,3707,0,0,12,0,19,31,0,0,12,12,43,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,44,2011-10-31,2011-11-06,4038,4038,0,1,17,0,11,29,0,0,9,9,38,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,45,2011-11-07,2011-11-13,4255,4255,0,2,15,0,17,34,0,0,15,15,49,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,46,2011-11-14,2011-11-20,4503,4503,0,0,15,0,17,32,0,0,11,11,43,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,47,2011-11-21,2011-11-27,4071,4071,0,3,23,0,29,55,0,0,20,20,75,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,48,2011-11-28,2011-12-04,4636,4636,0,2,32,0,22,56,0,0,17,17,73,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,49,2011-12-05,2011-12-11,4667,4667,0,5,38,0,43,86,0,0,20,20,106,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,50,2011-12-12,2011-12-18,4859,4859,0,4,78,0,28,110,0,0,19,19,129,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,51,2011-12-19,2011-12-25,4981,4981,0,7,104,0,57,168,0,0,24,24,192,,Sporadic
United States of America,Region of the Americas of WHO,North America,2011,52,2011-12-26,2012-01-01,5331,5331,0,4,107,0,47,158,0,0,17,17,175,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,1,2012-01-02,2012-01-08,5558,5558,0,16,101,0,38,155,0,0,22,22,177,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,2,2012-01-09,2012-01-15,5276,5276,0,31,138,0,45,214,0,0,15,15,229,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,3,2012-01-16,2012-01-22,5259,5259,0,50,195,0,50,295,0,0,17,17,312,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,4,2012-01-23,2012-01-29,5775,5775,0,84,256,0,96,436,0,0,30,30,466,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,5,2012-01-30,2012-02-05,5862,5862,0,124,365,0,128,617,0,0,41,41,658,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,6,2012-02-06,2012-02-12,6111,6111,0,164,419,0,159,742,0,0,55,55,797,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,7,2012-02-13,2012-02-19,6837,6837,0,220,506,0,255,981,0,0,69,69,1050,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,8,2012-02-20,2012-02-26,7110,7110,0,295,690,0,326,1311,0,0,75,75,1386,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,9,2012-02-27,2012-03-04,8029,8029,0,443,986,0,392,1821,0,0,107,107,1928,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,10,2012-03-05,2012-03-11,7979,7979,0,494,1221,0,451,2166,0,0,116,116,2282,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,11,2012-03-12,2012-03-18,8295,8295,0,574,1393,0,482,2449,0,0,197,197,2646,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2012,12,2012-03-19,2012-03-25,7611,7611,0,436,1091,0,403,1930,0,0,241,241,2171,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,13,2012-03-26,2012-04-01,7037,7037,0,306,717,0,299,1322,0,0,239,239,1561,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,14,2012-04-02,2012-04-08,6250,6250,0,266,628,0,282,1176,0,0,270,270,1446,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,15,2012-04-09,2012-04-15,5918,5918,0,187,591,0,186,964,0,0,290,290,1254,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,16,2012-04-16,2012-04-22,5454,5454,0,123,548,0,173,844,0,0,313,313,1157,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,17,2012-04-23,2012-04-29,4650,4650,0,82,366,0,134,582,0,0,269,269,851,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,18,2012-04-30,2012-05-06,4194,4194,0,64,310,0,99,473,0,0,247,247,720,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,19,2012-05-07,2012-05-13,3779,3779,0,39,233,0,76,348,0,0,266,266,614,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,20,2012-05-14,2012-05-20,3564,3564,0,34,167,0,57,258,0,0,252,252,510,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,21,2012-05-21,2012-05-27,3470,3470,0,18,88,0,63,169,0,0,253,253,422,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,22,2012-05-28,2012-06-03,3015,3015,0,16,85,0,46,147,0,0,224,224,371,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,23,2012-06-04,2012-06-10,2986,2986,0,16,48,0,40,104,0,0,200,200,304,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,24,2012-06-11,2012-06-17,2724,2724,0,9,63,0,52,124,0,0,179,179,303,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,25,2012-06-18,2012-06-24,2343,2343,0,3,38,0,26,67,0,0,105,105,172,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,26,2012-06-25,2012-07-01,2116,2116,0,3,26,0,22,51,0,0,117,117,168,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,27,2012-07-02,2012-07-08,1817,1817,0,5,16,0,13,34,0,0,57,57,91,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,28,2012-07-09,2012-07-15,1908,1908,0,4,36,0,15,55,0,0,43,43,98,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,29,2012-07-16,2012-07-22,1933,1933,0,0,18,0,11,29,0,0,47,47,76,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,30,2012-07-23,2012-07-29,1927,1927,0,2,49,0,10,61,0,0,31,31,92,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,31,2012-07-30,2012-08-05,1939,1939,0,1,65,0,4,70,0,0,35,35,105,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,32,2012-08-06,2012-08-12,2118,2118,0,3,63,0,8,74,0,0,26,26,100,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,33,2012-08-13,2012-08-19,2236,2236,0,6,69,0,9,84,0,0,28,28,112,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,34,2012-08-20,2012-08-26,2392,2392,0,7,48,0,14,69,0,0,25,25,94,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,35,2012-08-27,2012-09-02,2444,2444,0,1,36,0,12,49,0,0,26,26,75,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,36,2012-09-03,2012-09-09,2598,2598,0,1,34,0,11,46,0,0,36,36,82,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,37,2012-09-10,2012-09-16,2909,2909,0,0,19,0,9,28,0,0,48,48,76,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,38,2012-09-17,2012-09-23,3123,3123,0,4,34,0,18,56,0,0,40,40,96,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,39,2012-09-24,2012-09-30,2476,2476,0,3,17,0,20,40,0,0,49,49,89,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,40,2012-10-01,2012-10-07,4345,4345,0,3,71,0,10,84,0,0,79,79,163,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,41,2012-10-08,2012-10-14,4716,4716,0,7,67,0,25,99,0,0,98,98,197,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,42,2012-10-15,2012-10-21,5009,5009,0,4,128,0,47,179,0,0,121,121,300,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,43,2012-10-22,2012-10-28,4913,4913,0,3,148,0,49,200,0,0,139,139,339,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,44,2012-10-29,2012-11-04,5149,5149,0,4,181,0,73,258,0,0,151,151,409,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,45,2012-11-05,2012-11-11,6134,6134,0,5,269,0,114,388,0,0,231,231,619,,Sporadic
United States of America,Region of the Americas of WHO,North America,2012,46,2012-11-12,2012-11-18,6365,6365,0,8,366,0,210,584,0,0,265,265,849,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2012,47,2012-11-19,2012-11-25,7115,7115,0,8,592,0,406,1006,0,0,362,362,1368,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2012,48,2012-11-26,2012-12-02,8884,8884,0,17,992,0,532,1541,0,0,497,497,2038,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2012,49,2012-12-03,2012-12-09,11471,11471,0,36,1739,0,979,2754,0,0,678,678,3432,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2012,50,2012-12-10,2012-12-16,13885,13885,0,49,2572,0,1141,3762,0,0,822,822,4584,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2012,51,2012-12-17,2012-12-23,15667,15667,0,54,3528,0,1251,4833,0,0,1096,1096,5929,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2012,52,2012-12-24,2012-12-30,16881,16881,0,78,3673,0,1532,5283,0,0,1162,1162,6445,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,1,2012-12-31,2013-01-06,18219,18219,0,84,3640,0,1653,5377,0,0,1097,1097,6474,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,2,2013-01-07,2013-01-13,20013,20013,0,96,3889,0,1767,5752,0,0,1145,1145,6897,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,3,2013-01-14,2013-01-20,19228,19228,0,113,3121,0,1624,4858,0,0,1078,1078,5936,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,4,2013-01-21,2013-01-27,17139,17139,0,129,2382,0,1528,4039,0,0,1091,1091,5130,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,5,2013-01-28,2013-02-03,14795,14795,0,122,1890,0,951,2963,0,0,1076,1076,4039,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,6,2013-02-04,2013-02-10,13259,13259,0,121,1181,0,706,2008,0,0,1051,1051,3059,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,7,2013-02-11,2013-02-17,11468,11468,0,69,798,0,486,1353,0,0,1032,1032,2385,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,8,2013-02-18,2013-02-24,10398,10398,0,74,548,0,363,985,0,0,1084,1084,2069,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,9,2013-02-25,2013-03-03,9499,9499,0,49,392,0,289,730,0,0,1046,1046,1776,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,10,2013-03-04,2013-03-10,8999,8999,0,61,301,0,200,562,0,0,1083,1083,1645,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2013,11,2013-03-11,2013-03-17,8733,8733,0,41,202,0,191,434,0,0,1018,1018,1452,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,12,2013-03-18,2013-03-24,7849,7849,0,29,159,0,137,325,0,0,894,894,1219,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,13,2013-03-25,2013-03-31,6635,6635,0,31,98,0,92,221,0,0,732,732,953,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,14,2013-04-01,2013-04-07,6311,6311,0,31,120,0,101,252,0,0,641,641,893,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,15,2013-04-08,2013-04-14,5779,5779,0,44,67,0,63,174,0,0,457,457,631,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,16,2013-04-15,2013-04-21,5229,5229,0,27,73,0,43,143,0,0,311,311,454,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,17,2013-04-22,2013-04-28,4518,4518,0,33,61,0,46,140,0,0,239,239,379,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,18,2013-04-29,2013-05-05,4317,4317,0,15,54,0,29,98,0,0,195,195,293,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,19,2013-05-06,2013-05-12,3917,3917,0,12,36,0,27,75,0,0,174,174,249,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,20,2013-05-13,2013-05-19,3562,3562,0,11,24,0,19,54,0,0,120,120,174,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,21,2013-05-20,2013-05-26,3488,3488,0,13,18,0,21,52,0,0,109,109,161,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,22,2013-05-27,2013-06-02,3207,3207,0,14,14,0,28,56,0,0,92,92,148,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,23,2013-06-03,2013-06-09,3167,3167,0,10,12,0,29,51,0,0,78,78,129,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,24,2013-06-10,2013-06-16,2893,2893,0,20,12,0,32,64,0,0,62,62,126,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,25,2013-06-17,2013-06-23,2811,2811,0,5,10,0,31,46,0,0,47,47,93,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,26,2013-06-24,2013-06-30,2591,2591,0,6,5,0,21,32,0,0,27,27,59,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,27,2013-07-01,2013-07-07,2256,2256,0,6,12,0,22,40,0,0,23,23,63,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,28,2013-07-08,2013-07-14,2337,2337,0,6,27,0,33,66,0,0,13,13,79,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,29,2013-07-15,2013-07-21,2212,2212,0,5,12,0,24,41,0,0,14,14,55,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,30,2013-07-22,2013-07-28,2050,2050,0,11,10,0,29,50,0,0,9,9,59,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,31,2013-07-29,2013-08-04,2246,2246,0,8,14,0,31,53,0,0,20,20,73,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,32,2013-08-05,2013-08-11,2195,2195,0,14,11,0,26,51,0,0,12,12,63,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,33,2013-08-12,2013-08-18,1968,1968,0,13,3,0,32,48,0,0,10,10,58,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,34,2013-08-19,2013-08-25,2187,2187,0,9,4,0,41,54,0,0,3,3,57,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,35,2013-08-26,2013-09-01,2674,2674,0,39,3,0,67,109,0,0,10,10,119,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,36,2013-09-02,2013-09-08,2825,2825,0,23,5,0,73,101,0,0,12,12,113,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,37,2013-09-09,2013-09-15,3190,3190,0,48,7,0,60,115,0,0,7,7,122,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,38,2013-09-16,2013-09-22,3400,3400,0,32,7,0,56,95,0,0,22,22,117,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,39,2013-09-23,2013-09-29,3890,3890,0,49,10,0,56,115,0,0,22,22,137,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,40,2013-09-30,2013-10-06,4407,4407,0,64,10,0,84,158,0,0,26,26,184,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,41,2013-10-07,2013-10-13,5244,5244,0,57,21,0,115,193,0,0,28,28,221,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,42,2013-10-14,2013-10-20,5320,5320,0,34,12,0,104,150,0,0,25,25,175,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,43,2013-10-21,2013-10-27,5402,5402,0,65,16,0,102,183,0,0,14,14,197,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,44,2013-10-28,2013-11-03,5853,5853,0,74,24,0,135,233,0,0,41,41,274,,Sporadic
United States of America,Region of the Americas of WHO,North America,2013,45,2013-11-04,2013-11-10,6765,6765,0,150,28,0,173,351,0,0,43,43,394,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,46,2013-11-11,2013-11-17,6963,6963,0,265,25,0,191,481,0,0,39,39,520,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,47,2013-11-18,2013-11-24,7569,7569,0,417,20,0,211,648,0,0,55,55,703,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,48,2013-11-25,2013-12-01,7118,7118,0,465,28,0,330,823,0,0,40,40,863,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,49,2013-12-02,2013-12-08,9628,9628,0,899,30,0,726,1655,0,0,67,67,1722,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,50,2013-12-09,2013-12-15,9942,9942,0,1062,46,0,813,1921,0,0,47,47,1968,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2013,51,2013-12-16,2013-12-22,13165,13165,0,1996,50,0,1577,3623,0,0,62,62,3685,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2013,52,2013-12-23,2013-12-29,14631,14631,0,2663,39,0,1689,4391,0,0,87,87,4478,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2014,1,2013-12-30,2014-01-05,16955,16955,0,3317,79,0,1502,4898,0,0,84,84,4982,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2014,2,2014-01-06,2014-01-12,16829,16829,0,3204,104,0,1246,4554,0,0,82,82,4636,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2014,3,2014-01-13,2014-01-19,16051,16051,0,2907,107,0,1119,4133,0,0,110,110,4243,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2014,4,2014-01-20,2014-01-26,15130,15130,0,2341,118,0,1002,3461,0,0,152,152,3613,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2014,5,2014-01-27,2014-02-02,13460,13460,0,1735,77,0,743,2555,0,0,153,153,2708,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2014,6,2014-02-03,2014-02-09,12072,12072,0,1451,115,0,525,2091,0,0,198,198,2289,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2014,7,2014-02-10,2014-02-16,10991,10991,0,1056,91,0,466,1613,0,0,199,199,1812,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2014,8,2014-02-17,2014-02-23,10451,10451,0,741,85,0,327,1153,0,0,220,220,1373,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2014,9,2014-02-24,2014-03-02,9349,9349,0,454,85,0,250,789,0,0,237,237,1026,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2014,10,2014-03-03,2014-03-09,8995,8995,0,390,99,0,204,693,0,0,281,281,974,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2014,11,2014-03-10,2014-03-16,8282,8282,0,330,132,0,155,617,0,0,313,313,930,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2014,12,2014-03-17,2014-03-23,7617,7617,0,187,149,0,181,517,0,0,402,402,919,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2014,13,2014-03-24,2014-03-30,7327,7327,0,134,161,0,176,471,0,0,462,462,933,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2014,14,2014-03-31,2014-04-06,7024,7024,0,98,221,0,128,447,0,0,492,492,939,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2014,15,2014-04-07,2014-04-13,6661,6661,0,46,221,0,154,421,0,0,533,533,954,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2014,16,2014-04-14,2014-04-20,6167,6167,0,28,195,0,128,351,0,0,445,445,796,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2014,17,2014-04-21,2014-04-27,5521,5521,0,15,174,0,123,312,0,0,405,405,717,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2014,18,2014-04-28,2014-05-04,5571,5571,0,13,141,0,128,282,0,0,415,415,697,,Sporadic
United States of America,Region of the Americas of WHO,North America,2014,19,2014-05-05,2014-05-11,5221,5221,0,7,128,0,99,234,0,0,327,327,561,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2014,20,2014-05-12,2014-05-18,5044,5044,0,6,100,0,96,202,0,0,294,294,496,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2014,21,2014-05-19,2014-05-25,4544,4544,0,1,101,0,61,163,0,0,222,222,385,,Sporadic
United States of America,Region of the Americas of WHO,North America,2014,22,2014-05-26,2014-06-01,4516,4516,0,3,103,0,82,188,0,0,208,208,396,,Sporadic
United States of America,Region of the Americas of WHO,North America,2014,23,2014-06-02,2014-06-08,4063,4063,0,2,86,0,51,139,0,0,131,131,270,,Local Outbreak
